idbase,arrondissement,adresse,genre,espece,latitude,longitude
119007,PARIS 15E ARRDT,SQUARE BARGUE PLATON / 126 RUE FALGUIERE,Prunus,serrulata,48.8372702,2.3104724
164927,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 114,Prunus,,48.9017605,2.4103359
2037983,PARIS 10E ARRDT,SQUARE ARISTIDE CAVAILLE COLL / 10 PLACE FRANZ LISZT,Prunus,,48.8781137,2.3520293
111736,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8909479,2.3158760
257640,PARIS 20E ARRDT,RUE JACQUES PREVERT,Prunus,x subhirtella,48.8646063,2.3880035
2049162,PARIS 10E ARRDT,JARDIN MARIELLE FRANCO / 46 RUE D ALSACE,Prunus,serrulata,48.8787566,2.3588918
227473,PARIS 12E ARRDT,RUE DE RAMBOUILLET,Prunus,,48.8445887,2.3822090
228018,PARIS 12E ARRDT,COULEE VERTE RENE DUMONT - MAIL DE REUILLY / ALLEE VIVALDI,Prunus,serrula,48.8412703,2.3920430
164528,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 32,Prunus,avium,48.7637980,2.3770269
2041546,PARIS 12E ARRDT,AVENUE DE CORBERA,Prunus,maackii,48.8457889,2.3819827
164422,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 27,Prunus,avium,48.7620803,2.3710350
2008170,PARIS 12E ARRDT,COULEE VERTE RENE DUMONT - PROMENADE DE L AVENUE EMILE LAURENT / 2 AVENUE EMILE LAURENT,Prunus,serrulata,48.8409598,2.4131951
2007718,PARIS 14E ARRDT,SQUARE DES JONQUILLES / 213 RUE VERCINGETORIX,Prunus,,48.8296610,2.3081440
2028704,PARIS 20E ARRDT,JARDINIERES DE LA RUE PAUL MEURICE / RUE PAUL MEURICE,Prunus,x hillieri,48.8741635,2.4121244
227557,PARIS 14E ARRDT,RUE DES BERGES HENNEQUINES,Prunus,avium,48.8252121,2.3378974
285120,PARIS 10E ARRDT,RUE DE PARADIS,Prunus,avium,48.8751036,2.3523150
2025785,PARIS 16E ARRDT,CENTRE SPORTIF SUCHET / 1 SQUARE HENRY BATAILLE,Prunus,,48.8550363,2.2621333
136604,PARIS 16E ARRDT,SQUARE DU TCHAD / 8 AVENUE GENERAL DU SARRAIL,Prunus,sargentii,48.8461615,2.2557881
187341,PARIS 19E ARRDT,ECOLE MATERNELLE / 345 RUE DE BELLEVILLE,Prunus,,48.8773002,2.4053546
111675,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8906299,2.3165778
281397,PARIS 17E ARRDT,AVENUE DE VILLIERS,Prunus,avium,48.8835602,2.3055813
2028982,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8931773,2.3968294
164539,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 40,Prunus,avium,48.7635307,2.3763401
188821,PARIS 13E ARRDT,RECULETTES (21-23) CRECHE,Prunus,x subhirtella,48.8308483,2.3507580
165165,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 5,Prunus,,48.9066730,2.3999706
187679,PARIS 15E ARRDT,CRECHE COLLECTIVE / 2 RUE MAURICE MAIGNEN,Prunus,,48.8382865,2.3130484
228199,PARIS 18E ARRDT,RUE DU BAIGNEUR,Prunus,,48.8901635,2.3453320
165080,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 29,Prunus,,48.9050863,2.4033456
2051118,PARIS 15E ARRDT,PROMENADE DU QUAI DE GRENELLE / 65 QUAI DE GRENELLE,Prunus,x subhirtella,48.8495400,2.2821822
164992,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 58,Prunus,,48.9033989,2.4068982
164964,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 86,Prunus,,48.9027838,2.4081933
164552,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 41,Prunus,avium,48.7640368,2.3780912
279238,PARIS 17E ARRDT,PLACE SAINT FERDINAND,Prunus,,48.8779122,2.2877822
164937,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 113,Prunus,,48.9019464,2.4101612
184776,PARIS 18E ARRDT,ANDRE DEL SARTE (11) MAT,Prunus,,48.8855442,2.3463002
2028469,PARIS 16E ARRDT,PARC DE PASSY / 10 RUE D ANKARA,Prunus,serrula,48.8552374,2.2831107
264726,PARIS 16E ARRDT,BOULEVARD FLANDRIN,Prunus,avium,48.8659102,2.2721424
2023240,PARIS 17E ARRDT,CENTRE SPORTIF MAX ROUSIE / 28 RUE ANDRE BRECHET,Prunus,maackii,48.9002391,2.3269599
164541,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 33,Prunus,,48.7639386,2.3775070
2029025,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,x yedoensis,48.8935483,2.3969650
2041211,PARIS 19E ARRDT,RUE EDOUARD PAILLERON,Prunus,avium,48.8806137,2.3769049
137860,PARIS 13E ARRDT,SQUARE HELOISE ET ABELARD / 15 RUE DUCHEFDELAVILLE,Prunus,,48.8316029,2.3705270
2011917,PARIS 15E ARRDT,CENTRE SPORTIF CHARLES RIGOULOT / 18 AVENUE DE LA PORTE BRANCION,Prunus,serrulata,48.8270457,2.2995466
189550,PARIS 17E ARRDT,CRECHE COLLECTIVE / 30 RUE CHRISTINE DE PISAN,Prunus,serrulata,48.8904220,2.3077289
228144,PARIS 13E ARRDT,RUE ABEL GANCE,Prunus,,48.8354406,2.3734879
210434,PARIS 9E ARRDT,RUE SAINTE CECILE,Prunus,sargentii,48.8730944,2.3475115
2029086,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8937561,2.3962417
337129,PARIS 10E ARRDT,SQUARE ARISTIDE CAVAILLE COLL / 10 PLACE FRANZ LISZT,Prunus,x subhirtella,48.8781785,2.3514168
271907,PARIS 15E ARRDT,AVENUE DU MAINE,Prunus,,48.8429881,2.3203604
104503,PARIS 19E ARRDT,PARC DES BUTTES CHAUMONT / 7 RUE BOTZARIS,Prunus,mahaleb,48.8809989,2.3827714
228222,PARIS 20E ARRDT,RUE PELLEPORT,Prunus,,48.8697084,2.4002501
2001706,PARIS 15E ARRDT,PROMENADE DU QUAI DE GRENELLE / 65 QUAI DE GRENELLE,Prunus,x subhirtella,48.8496472,2.2822395
2022144,PARIS 10E ARRDT,SQUARE YILMAZ GUNEY / 25 RUE DE L ECHIQUIER,Prunus,serrula,48.8709173,2.3504456
2042374,PARIS 18E ARRDT,PARC CHAPELLE CHARBON - 5Z RUE DE LA CROIX MOREAU,Prunus,mahaleb,48.8964576,2.3626338
126758,PARIS 15E ARRDT,SQUARE PIERRE ADRIEN DALPAYRAT / 126 RUE FALGUIERE,Prunus,serrulata,48.8380375,2.3130858
2039068,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,avium,48.8893474,2.3147540
228341,PARIS 15E ARRDT,RUE DE LA MONTAGNE DE L ESPEROU,Prunus,x subhirtella,48.8422068,2.2755087
111073,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8903375,2.3158067
130182,PARIS 15E ARRDT,PARC ANDRE CITROEN,Prunus,x subhirtella,48.8425316,2.2748822
164877,PARIS 14E ARRDT,CIMETIERE DE MONTPARNASSE GRAND / DIV 5,Prunus,sargentii,48.8399629,2.3261386
2049105,PARIS 15E ARRDT,SQUARE NICOLE DE HAUTECLOCQUE / 1 VOIE CV/15,Prunus,x subhirtella,48.8522503,2.2944519
117418,PARIS 11E ARRDT,SQUARE DE LA ROQUETTE / 143 RUE DE LA ROQUETTE,Prunus,serrulata,48.8595363,2.3839856
186938,PARIS 20E ARRDT,ECOLE MATERNELLE / 68 RUE VITRUVE,Prunus,,48.8590078,2.4069811
155328,SEINE-SAINT-DENIS,CIMETIERE DE SAINT-OUEN NOUV / DIV 36,Prunus,x subhirtella,48.9099265,2.3450838
2029095,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,x yedoensis,48.8939207,2.3961273
2039091,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,,48.8899110,2.3135876
257597,PARIS 20E ARRDT,RUE DURIS,Prunus,,48.8657979,2.3874058
2041271,PARIS 19E ARRDT,RUE EDOUARD PAILLERON,Prunus,avium,48.8808698,2.3775577
184705,PARIS 18E ARRDT,ECOLE POLYVALENTE / 3 RUE MAURICE GENEVOIX,Prunus,,48.8942438,2.3607617
126174,PARIS 15E ARRDT,PROMENADE D AUSTRALIE 15E / 74 QUAI DE BRANLY,Prunus,serrulata,48.8563986,2.2897181
2042032,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,x subhirtella,48.8296175,2.2999567
131138,PARIS 15E ARRDT,PARC OMNISPORT SUZANNE LENGLEN / 7 BOULEVARD DES FRERES VOISIN,Prunus,serrulata,48.8303098,2.2735727
184876,PARIS 10E ARRDT,ECOLE MATERNELLE VICQ D AZIR / 18 RUE VICQ D AZIR,Prunus,avium,48.8760123,2.3706878
252929,PARIS 15E ARRDT,RUE DE LA FEDERATION,Prunus,x schmittii,48.8543207,2.2920245
2038749,PARIS 13E ARRDT,JARDIN OLYMPIADES / 42 RUE DU JAVELOT,Prunus,serrulata,48.8244128,2.3656981
2042678,PARIS 9E ARRDT,RUE MANSART,Prunus,,48.8821574,2.3322104
257540,PARIS 20E ARRDT,RUE PELLEPORT,Prunus,,48.8693224,2.4003587
125618,PARIS 18E ARRDT,SQUARE MARCEL SEMBAT / 1 RUE FREDERIC SCHNEIDER,Prunus,x subhirtella,48.8986435,2.3381449
187348,PARIS 13E ARRDT,ECOLE MATERNELLE / 16 RUE WURTZ,Prunus,avium,48.8272461,2.3441856
2038380,PARIS 11E ARRDT,RUE DE LA FONTAINE AU ROI,Prunus,,48.8682208,2.3719051
2028968,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,x subhirtella,48.8933048,2.3969737
2036709,PARIS 10E ARRDT,SQUARE ALBAN SATRAGNE / 11 SQUARE ALBAN SATRAGNE,Prunus,avium,48.8754832,2.3548225
187151,PARIS 11E ARRDT,CRECHE COLLECTIVE / 108 RUE SAINT MAUR,Prunus,,48.8665348,2.3773729
216132,PARIS 20E ARRDT,RUE BISSON,Prunus,x schmittii,48.8700878,2.3829925
127309,PARIS 13E ARRDT,SQUARE MAIL DE BIEVRE,Prunus,,48.8297095,2.3449543
227644,PARIS 13E ARRDT,RUE GANDON,Prunus,x hillieri,48.8212315,2.3608883
164958,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 86,Prunus,,48.9025501,2.4086853
228046,PARIS 13E ARRDT,RUE DU MOULIN DES PRES,Prunus,serrulata,48.8295028,2.3527572
2053750,PARIS 17E ARRDT,TALUS PORTE MAILLOT 17-99-02 / VOIE BJ/17,Prunus,mahaleb,48.8786460,2.2807335
228344,PARIS 15E ARRDT,RUE DE LA MONTAGNE DE L ESPEROU,Prunus,x subhirtella,48.8420853,2.2758094
2036664,PARIS 10E ARRDT,SQUARE ALBAN SATRAGNE / 11 SQUARE ALBAN SATRAGNE,Prunus,sargentii,48.8753807,2.3545894
2038216,PARIS 9E ARRDT,JARDINIERE DE LA RUE DE MONTYON / 6-8 RUE DE MONTYON,Prunus,x subhirtella,48.8731156,2.3444676
2043323,PARIS 15E ARRDT,PROMENADE DU QUAI ANDRE CITROEN / 13 QUAI  ANDRE CITROEN,Prunus,,48.8467151,2.2783054
299538,PARIS 13E ARRDT,RUE DU COLONEL DOMINE,Prunus,serrula,48.8201183,2.3573450
128341,PARIS 17E ARRDT,SQUARE JACQUES AUDIBERTI / 9 RUE CINO DEL DUCA,Prunus,,48.8851542,2.2846136
122905,PARIS 20E ARRDT,JARDIN SAMUEL DE CHAMPLAIN / 18 AVENUE GAMBETTA,Prunus,x subhirtella,48.8640856,2.3938122
135627,PARIS 15E ARRDT,JARDIN DU GRAND PAVOIS / 87 RUE DE LOURMEL,Prunus,serrulata,48.8371568,2.2816734
2022145,PARIS 10E ARRDT,SQUARE YILMAZ GUNEY / 25 RUE DE L ECHIQUIER,Prunus,serrula,48.8709577,2.3504041
188165,PARIS 20E ARRDT,ECOLE MATERNELLE / 32 RUE PALI - KAO,Prunus,serrulata,48.8700822,2.3823371
2044971,PARIS 12E ARRDT,COLLEGE GERMAINE TILLION / 8 AVENUE VINCENT DINDY,Prunus,serrulata,48.8434638,2.4119071
2044377,PARIS 19E ARRDT,COLLEGE EDOUARD PAILLERON / 33 RUE EDOUARD PAILLERON,Prunus,,48.8813681,2.3793179
2018549,PARIS 19E ARRDT,JARDIN CURIAL - CITE MICHELET / 94 RUE CURIAL,Prunus,serrulata,48.8959431,2.3769224
323684,PARIS 9E ARRDT,SQUARE D ESTIENNE D ORVES / 1 PLACE D ESTIENNE D ORVES,Prunus,serrulata,48.8765331,2.3315307
2029082,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,x subhirtella,48.8936894,2.3962533
126691,PARIS 15E ARRDT,PARC ANDRE CITROEN / 2 RUE DE LA MONTAGNE DE LA FAGE,Prunus,serrulata,48.8408364,2.2798791
2036717,PARIS 10E ARRDT,SQUARE ALBAN SATRAGNE / 11 SQUARE ALBAN SATRAGNE,Prunus,serrulata,48.8756609,2.3550015
139518,PARIS 17E ARRDT,PROMENADE BERNARD LAFAY C2 / 8 BOULEVARD DE REIMS,Prunus,serrulata,48.8910368,2.2987116
165045,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 38,Prunus,,48.9044116,2.4049657
228340,PARIS 15E ARRDT,RUE DE LA MONTAGNE DE L ESPEROU,Prunus,x subhirtella,48.8422711,2.2753477
2029051,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8949172,2.3952310
117851,PARIS 11E ARRDT,SQUARE DE LA ROQUETTE / 143 RUE DE LA ROQUETTE,Prunus,serrulata,48.8597594,2.3853074
137882,PARIS 13E ARRDT,SQUARE HELOISE ET ABELARD / 15 RUE DUCHEFDELAVILLE,Prunus,,48.8317324,2.3704118
165024,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 43,Prunus,,48.9040158,2.4058104
2011374,BOIS DE VINCENNES,PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE,Prunus,x subhirtella,48.8376999,2.4415129
121711,PARIS 13E ARRDT,JARDIN DE LA POTERNE DES PEUPLIERS / 62 RUE DAMESME,Prunus,serrulata,48.8212130,2.3546868
187294,PARIS 18E ARRDT,ECOLE POLYVALENTE / 14 RUE FOREST,Prunus,x subhirtella,48.8859270,2.3291973
191236,PARIS 15E ARRDT,ECOLE POLYVALENTE / 3 BOULEVARD FRERES VOISIN,Prunus,x subhirtella,48.8286476,2.2679934
127003,PARIS 15E ARRDT,PARC ANDRE CITROEN,Prunus,avium,48.8386236,2.2763727
131813,PARIS 15E ARRDT,PARC OMNISPORT SUZANNE LENGLEN / 7 BOULEVARD DES FRERES VOISIN,Prunus,serrulata,48.8281766,2.2703249
104861,PARIS 13E ARRDT,SQUARE RENE LE GALL / 1 RUE EMILE DESLANDRES,Prunus,avium,48.8331449,2.3492532
120397,PARIS 18E ARRDT,SQUARE DE LA RUE HENRI HUCHARD / 25 RUE LOUIS PASTEUR VALLERY RADOT,Prunus,,48.8992882,2.3312326
188675,PARIS 14E ARRDT,ECOLE MATERNELLE / 15 RUE ANTOINE CHANTIN,Prunus,,48.8266358,2.3219550
228343,PARIS 15E ARRDT,RUE DE LA MONTAGNE DE L ESPEROU,Prunus,x subhirtella,48.8421528,2.2756382
164383,PARIS 14E ARRDT,CIMETIERE DE MONTPARNASSE GRAND / DIV 6,Prunus,,48.8391109,2.3263533
2021538,PARIS 17E ARRDT,RUE RENE BLUM,Prunus,avium,48.8914199,2.3174577
197759,PARIS 11E ARRDT,CENTRE SPORTIF GEORGE RIGAL / 115 BOULEVARD DE CHARONNE,Prunus,serrulata,48.8567519,2.3932329
121706,PARIS 13E ARRDT,JARDIN DE LA POTERNE DES PEUPLIERS / 62 RUE DAMESME,Prunus,serrulata,48.8211022,2.3551047
137493,PARIS 13E ARRDT,MAISON DES CINQ SENS / 18 RUE PIERRE GOURDAULT,Prunus,,48.8310870,2.3701269
2001807,PARIS 16E ARRDT,RUE NUNGESSER ET COLI,Prunus,x schmittii,48.8433562,2.2515920
2020237,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,avium,48.8913438,2.3163545
2017531,PARIS 19E ARRDT,PROMENADE AMALIA RODRIGUES / 9 RUE DES MARCHAIS,Prunus,serrulata,48.8830457,2.3997317
2047118,PARIS 12E ARRDT,JARDIN SOLANGE FALADE / 30 RUE DU RENDEZ VOUS,Prunus,maackii,48.8462712,2.4040364
123639,PARIS 15E ARRDT,PLACE ROMAIN GARY,Prunus,,48.8309131,2.2968209
2038492,PARIS 5E ARRDT,RUE DU SOMMERARD,Prunus,,48.8499151,2.3468069
237046,PARIS 13E ARRDT,RUE JEAN ANTOINE DE BAIF,Prunus,,48.8270014,2.3825670
165164,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 5,Prunus,,48.9066439,2.4000370
2001989,PARIS 15E ARRDT,PROMENADE DU QUAI ANDRE CITROEN / 13 QUAI  ANDRE CITROEN,Prunus,x subhirtella,48.8467993,2.2782550
2002004,PARIS 15E ARRDT,PROMENADE DU QUAI ANDRE CITROEN / 13 QUAI  ANDRE CITROEN,Prunus,,48.8469921,2.2786772
299394,PARIS 13E ARRDT,RUE SIMONE WEIL,Prunus,,48.8236526,2.3647232
2030037,PARIS 19E ARRDT,DECORATION DE LA RUE D AUBERVILLIERS / 161 RUE D AUBERVILLIERS,Prunus,x subhirtella,48.8946474,2.3705442
127222,PARIS 13E ARRDT,SQUARE MAIL DE BIEVRE,Prunus,,48.8299083,2.3451465
119951,PARIS 18E ARRDT,SQUARE LEON SERPOLLET / 156 RUE MARCADET,Prunus,,48.8917431,2.3391426
228313,PARIS 14E ARRDT,AVENUE DE LA SIBELLE,Prunus,x subhirtella,48.8251279,2.3380737
299888,PARIS 13E ARRDT,RUE FERNAND BRAUDEL,Prunus,serrula,48.8357672,2.3727099
269289,PARIS 11E ARRDT,RUE DE LA FONTAINE AU ROI,Prunus,,48.8697854,2.3784163
164983,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 71,Prunus,,48.9032486,2.4074199
2030735,PARIS 15E ARRDT,SQUARE CARLO SARRABEZOLLES / 1 RUE RENE RAVAUD,Prunus,x subhirtella,48.8371481,2.2713923
227477,PARIS 12E ARRDT,RUE DE RAMBOUILLET,Prunus,,48.8447799,2.3826545
2041967,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,avium,48.8297089,2.2979624
2044375,PARIS 19E ARRDT,COLLEGE EDOUARD PAILLERON / 33 RUE EDOUARD PAILLERON,Prunus,,48.8813871,2.3794787
228310,PARIS 14E ARRDT,AVENUE DE LA SIBELLE,Prunus,x subhirtella,48.8265445,2.3386616
227474,PARIS 12E ARRDT,RUE DE RAMBOUILLET,Prunus,,48.8446221,2.3822995
125619,PARIS 18E ARRDT,SQUARE MARCEL SEMBAT / 1 RUE FREDERIC SCHNEIDER,Prunus,x subhirtella,48.8986986,2.3381007
200650,PARIS 12E ARRDT,STADE LEO LAGRANGE / 68 BOULEVARD PONIATOWSKI,Prunus,sargentii,48.8318093,2.4012034
165089,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 28,Prunus,,48.9051456,2.4034145
2036705,PARIS 10E ARRDT,SQUARE ALBAN SATRAGNE / 11 SQUARE ALBAN SATRAGNE,Prunus,serrulata,48.8755467,2.3560052
122908,PARIS 12E ARRDT,SQUARE COURTELINE / 60 W BOULEVARD DE PICPUS,Prunus,,48.8445461,2.4021272
115882,PARIS 11E ARRDT,SQUARE LOUIS MAJORELLE / 28 BIS RUE DE LA FORGE ROYALE,Prunus,serrulata,48.8519396,2.3812778
120394,PARIS 18E ARRDT,SQUARE DE LA RUE HENRI HUCHARD / 25 RUE LOUIS PASTEUR VALLERY RADOT,Prunus,,48.8993640,2.3310215
